ORDERNUMBER,PRICEEACH,SALES,STATUS,MONTH_ID,PRODUCTCODE,CUSTOMERID,ADDRESSID
10316,92.25,2306.25,1,5905,S24_3816,82884,85699
10326,92.25,1845,1,5905,S24_3816,82849,OTHERS
10339,59.36,2493.12,1,5905,S24_3816,82860,85680
10350,60.34,1508.5,1,5906,S24_3816,82848,85671
10373,100,2394.3,1,5907,S24_3816,82885,85700
10385,85.54,3164.98,1,5900,S24_3816,82864,OTHERS
10396,90.57,3351.09,1,5911,S24_3816,82864,OTHERS
10400,72.96,3064.32,1,5908,S24_3816,82886,OTHERS
10414,76.31,3891.81,5,5901,S24_3816,82883,85698
10108,100,5448.8,1,5911,S24_3856,82891,85704
10122,100,5494.97,1,5901,S24_3856,82892,85705
10135,100,6336.07,1,5902,S24_3856,82864,OTHERS
10147,100,2906.97,1,5910,S24_3856,82866,85685
10160,100,4767.7,1,5904,S24_3856,82879,OTHERS
10170,100,3819.56,1,5905,S24_3856,82888,85702
10181,100,3861.75,1,5905,S24_3856,82832,85657
10192,100,6319.35,1,5905,S24_3856,82865,85684
10203,100,6996.42,1,5906,S24_3856,82848,85671
10212,100,6949.67,1,5907,S24_3856,82848,85671
10225,100,4550,1,5900,S24_3856,82894,85707
10239,100,4479.63,1,5908,S24_3856,82885,85700
10253,100,5148,4,5909,S24_3856,82847,85670
10266,100,2932.08,1,5902,S24_3856,82895,85708
10278,100,3159.75,1,5903,S24_3856,82909,85717
10287,100,4297.32,1,5903,S24_3856,82894,85707
10301,100,7723.5,1,5904,S24_3856,82910,85718
10310,100,5497.65,1,5904,S24_3856,82893,85706
10321,100,4052.88,1,5905,S24_3856,82846,85669
10331,100,3135.93,1,5905,S24_3856,82870,OTHERS
10342,100,5013.54,1,5905,S24_3856,82835,85659
10355,100,5302.72,1,5906,S24_3856,82848,85671
10363,94.58,2931.98,1,5907,S24_3856,82898,85710
10378,53.27,1757.91,1,5900,S24_3856,82848,85671
10390,100,6763.05,1,5911,S24_3856,82864,OTHERS
10405,100,11739.7,1,5908,S24_3856,82908,85716
10419,100,9240,1,5901,S24_3856,82844,85667
10106,64.83,3241.5,1,5900,S24_3949,82911,85719
10119,70.29,1968.12,1,5908,S24_3949,82844,85667
10131,81.89,4094.5,1,5909,S24_3949,82913,85721
10143,66.19,1853.32,1,5903,S24_3949,82875,OTHERS
10155,77.11,3392.84,1,5904,S24_3949,82841,85664
10168,73.02,1971.54,1,5904,S24_3949,82830,85655
10178,72.33,2169.9,1,5905,S24_3949,82876,85692
10198,66.19,2846.17,1,5905,S24_3949,82891,85704
10210,69.6,2018.4,1,5907,S24_3949,82869,85688
10222,56.64,2718.72,1,5900,S24_3949,82880,85695
10235,60.05,1981.65,1,5908,S24_3949,82882,85697
10250,75.06,3002.4,1,5901,S24_3949,82886,OTHERS
10262,61.42,2948.16,4,5909,S24_3949,82848,85671
10275,81.89,3357.49,1,5902,S24_3949,82839,85662
10284,55.96,1175.16,1,5903,S24_3949,82910,85718
10296,71.65,2292.8,1,5910,S24_3949,82914,85722
10308,76.43,3286.49,1,5904,S24_3949,82872,85689
10316,77.79,2333.7,1,5905,S24_3949,82884,85699
10328,76.43,2675.05,1,5905,S24_3949,82911,85719
10339,96.92,4361.4,1,5905,S24_3949,82860,85680
10351,59.37,2018.58,1,5906,S24_3949,82874,85691
10361,100,3710.98,1,5906,S24_3949,82845,85668
10373,73,2847,1,5907,S24_3949,82885,85700
10386,73.32,3006.12,6,5911,S24_3949,82848,85671
10398,68.24,2797.84,1,5911,S24_3949,82826,85651
10401,60.05,3843.2,5,5908,S24_3949,82837,85660
10416,75.06,1351.08,1,5901,S24_3949,82895,85708
10100,34.47,1689.03,1,5907,S24_3969,82865,85684
10110,34.47,1654.56,1,5911,S24_3969,82902,85712
10124,33.23,1528.58,1,5901,S24_3969,82909,85717
10149,38.98,1013.48,1,5910,S24_3969,82907,OTHERS
10162,38.98,1442.26,1,5904,S24_3969,82829,85654
10173,33.23,1163.05,1,5905,S24_3969,82911,85719
10182,42.26,971.98,1,5905,S24_3969,82864,OTHERS
10193,41.03,902.66,1,5905,S24_3969,82912,85720
10204,33.23,1295.97,1,5906,S24_3969,82899,OTHERS
10214,34.88,1534.72,1,5907,S24_3969,82850,85673
10227,43.9,1185.3,1,5911,S24_3969,82855,85677
10242,36.93,1698.78,1,5908,S24_3969,82904,OTHERS
10280,41.85,1381.05,1,5903,S24_3969,82861,85681
10288,40.62,1340.46,1,5910,S24_3969,82890,85703
10303,40.21,965.04,1,5904,S24_3969,82906,85715
10312,35.29,1093.99,1,5904,S24_3969,82864,OTHERS
10332,77.24,3166.84,1,5905,S24_3969,82902,85712
10346,97.44,2143.68,1,5905,S24_3969,82909,85717
10368,37.34,1717.64,1,5907,S24_3969,82864,OTHERS
10380,95.03,4086.29,1,5900,S24_3969,82848,85671
10408,36.93,553.95,1,5908,S24_3969,82860,85680
10420,43.49,652.35,3,5901,S24_3969,82845,85668
10104,100,2921.62,1,5907,S24_4048,82848,85671
10115,100,5568.64,1,5908,S24_4048,82852,OTHERS
10127,96.99,1939.8,1,5909,S24_4048,82899,OTHERS
10141,94.62,3784.8,1,5903,S24_4048,82898,85710
10152,100,2802.09,1,5910,S24_4048,82853,85675
10165,99.36,2384.64,1,5904,S24_4048,82851,85674
10176,100,2915.66,1,5905,S24_4048,82895,85708
10184,100,5795.72,1,5905,S24_4048,82906,85715
10195,100,3699.88,1,5905,S24_4048,82872,85689
10207,100,2980.6,1,5906,S24_4048,82889,OTHERS
10220,100,5032.74,1,5900,S24_4048,82900,85711
10230,100,4737.15,1,5911,S24_4048,82897,85709
10246,100,6311.2,1,5901,S24_4048,82848,85671
10271,100,3070.54,1,5902,S24_4048,82864,OTHERS
10282,100,4797.39,1,5903,S24_4048,82864,OTHERS
10292,100,3832.38,1,5910,S24_4048,82825,85650
10305,100,4641.48,1,5904,S24_4048,82840,85663
10314,100,4000.26,1,5904,S24_4048,82903,85713
10325,100,5325.76,1,5905,S24_4048,82842,85665
10336,100,4618.69,1,5905,S24_4048,82887,85701
10349,100,3182.97,1,5906,S24_4048,82899,OTHERS
10359,100,2603.04,1,5906,S24_4048,82826,85651
10371,50.32,1408.96,1,5907,S24_4048,82864,OTHERS
10383,93.91,1972.11,1,5900,S24_4048,82848,85671
10394,100,5207.75,1,5911,S24_4048,82848,85671
10412,100,4253.2,1,5901,S24_4048,82848,85671
10103,100,2873,1,5907,S24_4258,82842,85665
10111,86.68,2253.68,1,5911,S24_4258,82833,OTHERS
10126,100,3576.12,1,5901,S24_4258,82850,85673
10139,100,3276.13,1,5902,S24_4258,82845,85668
10149,90.57,1811.4,1,5910,S24_4258,82907,OTHERS
10163,91.55,3845.1,1,5904,S24_4258,82852,OTHERS
10173,100,2571.14,1,5905,S24_4258,82911,85719
10183,100,5035.11,1,5905,S24_4258,82854,85676
10193,100,2279,1,5905,S24_4258,82912,85720
10206,97.39,3213.87,1,5906,S24_4258,82856,85678
10215,90.57,3532.23,1,5907,S24_4258,82857,OTHERS
10228,100,3406.59,1,5911,S24_4258,82858,OTHERS
10244,86.68,3467.2,1,5908,S24_4258,82848,85671
10257,78.89,3628.94,1,5909,S24_4258,82886,OTHERS
10269,97.39,4674.72,1,5902,S24_4258,82844,85667
10280,78.89,1656.69,1,5903,S24_4258,82861,85681
10290,100,5171.4,1,5910,S24_4258,82916,OTHERS
10304,100,3342.57,1,5904,S24_4258,82863,85683
10312,100,4884.88,1,5904,S24_4258,82864,OTHERS
10324,100,6267.69,1,5905,S24_4258,82836,OTHERS
10333,100,4424.16,1,5905,S24_4258,82833,OTHERS
10348,50.31,1962.09,1,5905,S24_4258,82850,85673
10358,100,6847,1,5906,S24_4258,82848,85671
10369,86.92,3476.8,1,5907,S24_4258,82866,85685
10382,100,4592.61,1,5900,S24_4258,82864,OTHERS
10423,78.89,2208.92,3,5901,S24_4258,82881,85696
10106,63.76,1657.76,1,5900,S24_4278,82911,85719
10120,85.49,2479.21,1,5908,S24_4278,82835,85659
10133,77.52,3565.92,1,5909,S24_4278,82848,85671
10145,84.77,2797.41,1,5903,S24_4278,82828,85653
10168,78.25,3756,1,5904,S24_4278,82830,85655
10210,71,2840,1,5907,S24_4278,82869,85688
10223,74.62,1716.26,1,5900,S24_4278,82835,85659
10235,81.14,3245.6,1,5908,S24_4278,82882,85697
10250,74.62,2760.94,1,5901,S24_4278,82886,OTHERS
10263,75.35,1808.4,1,5909,S24_4278,82838,85661
10275,62.31,1682.37,1,5902,S24_4278,82839,85662
10284,71,1491,1,5903,S24_4278,82910,85718
10297,72.45,1666.35,1,5910,S24_4278,82900,85711
10308,83.32,3666.08,1,5904,S24_4278,82872,85689
10317,83.32,2916.2,1,5905,S24_4278,82830,85655
10328,60.86,2616.98,1,5905,S24_4278,82911,85719
10340,84.77,3390.8,1,5905,S24_4278,82878,OTHERS
10353,89.9,3146.5,1,5906,S24_4278,82913,85721
10361,62.46,1561.5,1,5906,S24_4278,82845,85668
10375,100,10039.6,1,5900,S24_4278,82839,85662
10386,63.34,3167,6,5911,S24_4278,82848,85671
10398,78.25,3521.25,1,5911,S24_4278,82826,85651
10401,81.14,4219.28,5,5908,S24_4278,82837,85660
10416,74.62,3581.76,1,5901,S24_4278,82895,85708
10108,68.71,2130.01,1,5911,S24_4620,82891,85704
10122,71.14,2063.06,1,5901,S24_4620,82892,85705
10135,87.31,2008.13,1,5902,S24_4620,82864,OTHERS
10147,64.67,2004.77,1,5910,S24_4620,82866,85685
10159,67.1,1543.3,1,5904,S24_4620,82829,85654
10169,94.58,2269.92,1,5905,S24_4620,82867,85686
10180,71.14,1991.92,1,5905,S24_4620,82831,85656
10191,66.29,2916.76,1,5905,S24_4620,82893,85706
10211,92.16,2027.52,1,5907,S24_4620,82834,85658
10225,70.33,3235.18,1,5900,S24_4620,82894,85707
10238,93.77,2062.94,1,5908,S24_4620,82873,85690
10252,87.31,3317.78,1,5901,S24_4620,82834,85658
10264,83.27,3913.69,1,5909,S24_4620,82883,85698
10276,75.18,3608.64,1,5903,S24_4620,82896,OTHERS
10287,88.12,3524.8,1,5903,S24_4620,82894,85707
10299,80.84,2586.88,1,5910,S24_4620,82841,85664
10310,97.01,4753.49,1,5904,S24_4620,82893,85706
10319,85.69,3684.67,1,5905,S24_4620,82904,OTHERS
10331,100,5715.4,1,5905,S24_4620,82870,OTHERS
10343,100,3098.7,1,5905,S24_4620,82826,85651
10355,95.39,2670.92,1,5906,S24_4620,82848,85671
10363,100,5154.41,1,5907,S24_4620,82898,85710
10378,100,4894.17,1,5900,S24_4620,82848,85671
10390,82.42,2472.6,1,5911,S24_4620,82864,OTHERS
10103,100,3224.31,1,5907,S32_1268,82842,85665
10114,100,3667.52,1,5908,S32_1268,82887,85701
10126,96.31,4141.33,1,5901,S32_1268,82850,85673
10140,100,2829.58,1,5902,S32_1268,82830,85655
10151,100,3068.55,1,5910,S32_1268,82885,85700
10164,100,2634.96,6,5904,S32_1268,82888,85702
10175,100,2436.72,1,5905,S32_1268,82874,85691
10184,100,4607.36,1,5905,S32_1268,82906,85715
10194,97.27,3598.99,1,5905,S32_1268,82855,85677
10207,80.9,3964.1,1,5906,S32_1268,82889,OTHERS
10217,100,2244.9,1,5900,S32_1268,82890,85703
10229,100,2793,1,5911,S32_1268,82864,OTHERS
10245,100,4133.64,1,5901,S32_1268,82859,85679
10259,86.68,3900.6,1,5909,S32_1268,82890,85703
10270,85.72,2743.04,1,5902,S32_1268,82845,85668
10281,82.83,2402.07,1,5903,S32_1268,82843,85666
10291,83.79,2178.54,1,5910,S32_1268,82862,85682
10305,100,3155.04,1,5904,S32_1268,82840,85663
10313,87.64,2366.28,1,5904,S32_1268,82856,85678
10324,98.18,1963.6,1,5905,S32_1268,82836,OTHERS
10335,100,4746.28,1,5905,S32_1268,82864,OTHERS
10348,100,6386.94,1,5905,S32_1268,82850,85673
10358,100,4428,1,5906,S32_1268,82848,85671
10371,100,4044.04,1,5907,S32_1268,82864,OTHERS
10382,100,2708.42,1,5900,S32_1268,82864,OTHERS
10411,100,2904.72,1,5901,S32_1268,82868,85687
10425,86.68,3553.88,3,5901,S32_1268,82839,85662
10107,92.9,1858,1,5900,S32_1374,82825,85650
10120,100,2461.36,1,5908,S32_1374,82835,85659
10133,100,2642.01,1,5909,S32_1374,82848,85671
10145,93.9,3098.7,1,5903,S32_1374,82828,85653
10168,100,3244.36,1,5904,S32_1374,82830,85655
10188,98.89,4351.16,1,5905,S32_1374,82832,85657
10210,79.91,3675.86,1,5907,S32_1374,82869,85688
10223,100,2475.27,1,5900,S32_1374,82835,85659
10235,100,4177.49,1,5908,S32_1374,82882,85697
10250,100,3282.28,1,5901,S32_1374,82886,OTHERS
10263,79.91,2477.21,1,5909,S32_1374,82838,85661
10275,81.91,1883.93,1,5902,S32_1374,82839,85662
10285,98.89,3658.93,1,5903,S32_1374,82840,85663
10297,100,2856.88,1,5910,S32_1374,82900,85711
10308,79.91,1917.84,1,5904,S32_1374,82872,85689
10318,100,5305.36,1,5905,S32_1374,82843,85666
10329,63.91,2875.95,1,5905,S32_1374,82825,85650
10340,100,6482.85,1,5905,S32_1374,82878,OTHERS
10353,81.17,3733.82,1,5906,S32_1374,82913,85721
10363,100,6576.5,1,5907,S32_1374,82898,85710
10375,100,6353.27,1,5900,S32_1374,82839,85662
10387,94.9,4175.6,1,5911,S32_1374,82851,85674
10401,100,4992.61,5,5908,S32_1374,82837,85660
10416,100,4764.6,1,5901,S32_1374,82895,85708
10108,43.45,1173.15,1,5911,S32_2206,82891,85704
10122,44.66,1384.46,1,5901,S32_2206,82892,85705
10135,40.23,1327.59,1,5902,S32_2206,82864,OTHERS
10145,35.8,1109.8,1,5903,S32_2206,82828,85653
10159,35.4,1239,1,5904,S32_2206,82829,85654
10169,39.83,1035.58,1,5905,S32_2206,82867,85686
10180,45.46,1545.64,1,5905,S32_2206,82831,85656
10190,32.99,1517.54,1,5905,S32_2206,82848,85671
10211,42.24,1731.84,1,5907,S32_2206,82834,85658
10224,39.43,1695.49,1,5900,S32_2206,82831,85656
10237,40.23,1045.98,1,5908,S32_2206,82836,OTHERS
10252,48.28,1738.08,1,5901,S32_2206,82834,85658
10264,32.59,651.8,1,5909,S32_2206,82883,85698
10276,36.61,988.47,1,5903,S32_2206,82896,OTHERS
10285,41.03,1518.11,1,5903,S32_2206,82840,85663
10299,42.24,1013.76,1,5910,S32_2206,82841,85664
10310,43.05,1549.8,1,5904,S32_2206,82893,85706
10319,38.22,1108.38,1,5905,S32_2206,82904,OTHERS
10331,100,4102.56,1,5905,S32_2206,82870,OTHERS
10343,100,3713.16,1,5905,S32_2206,82826,85651
10355,39.83,1513.54,1,5906,S32_2206,82848,85671
10364,48.28,2317.44,1,5907,S32_2206,82892,85705
10378,82.46,3298.4,1,5900,S32_2206,82848,85671
10390,44.56,1826.96,1,5911,S32_2206,82864,OTHERS
10403,40.23,1206.9,1,5908,S32_2206,82847,85670
10104,47.62,1666.7,1,5907,S32_2509,82848,85671
10114,55.73,1560.44,1,5908,S32_2509,82887,85701
10127,51.95,2337.75,1,5909,S32_2509,82899,OTHERS
10141,45.99,1103.76,1,5903,S32_2509,82898,85710
10151,63.85,2617.85,1,5910,S32_2509,82885,85700
10165,45.99,2207.52,1,5904,S32_2509,82851,85674
10175,63.31,3165.5,1,5905,S32_2509,82874,85691
10184,62.77,2071.41,1,5905,S32_2509,82906,85715
10195,43.29,1385.28,1,5905,S32_2509,82872,85689
10207,60.06,1621.62,1,5906,S32_2509,82889,OTHERS
10219,55.19,1931.65,1,5900,S32_2509,82907,OTHERS
10229,54.11,1244.53,1,5911,S32_2509,82864,OTHERS
10246,48.7,1704.5,1,5901,S32_2509,82848,85671
10259,43.83,1753.2,1,5909,S32_2509,82890,85703
10271,47.62,1666.7,1,5902,S32_2509,82864,OTHERS
10281,55.19,1710.89,1,5903,S32_2509,82843,85666
10292,46.53,2326.5,1,5910,S32_2509,82825,85650
10305,57.9,2316,1,5904,S32_2509,82840,85663
10313,45.45,1727.1,1,5904,S32_2509,82856,85678
10325,100,8844.12,1,5905,S32_2509,82842,85665
10335,60.6,2424,1,5905,S32_2509,82864,OTHERS
10349,46.53,1535.49,1,5906,S32_2509,82899,OTHERS
10359,100,6358.68,1,5906,S32_2509,82826,85651
10371,66.47,1329.4,1,5907,S32_2509,82864,OTHERS
10383,53.18,1701.76,1,5900,S32_2509,82848,85671
10394,62.77,2259.72,1,5911,S32_2509,82848,85671
10412,48.7,925.3,1,5901,S32_2509,82848,85671
10425,43.83,482.13,3,5901,S32_2509,82839,85662
10104,65.87,3227.63,1,5907,S32_3207,82848,85671
10116,63.38,1711.26,1,5908,S32_3207,82915,85723
10127,70.84,2054.36,1,5909,S32_3207,82899,OTHERS
10142,74.57,3131.94,1,5903,S32_3207,82864,OTHERS
10152,50.95,1681.35,1,5910,S32_3207,82853,85675
10165,53.44,2351.36,1,5904,S32_3207,82851,85674
10176,64,1408,1,5905,S32_3207,82895,85708
10184,50.95,2445.6,1,5905,S32_3207,82906,85715
10195,54.68,1804.44,1,5905,S32_3207,82872,85689
10207,56.55,2544.75,1,5906,S32_3207,82889,OTHERS
10220,52.82,1056.4,1,5900,S32_3207,82900,85711
10230,60.9,2801.4,1,5911,S32_3207,82897,85709
10247,49.71,1988.4,1,5901,S32_3207,82898,85710
10272,64.63,2908.35,1,5902,S32_3207,82843,85666
10282,59.65,2147.4,1,5903,S32_3207,82864,OTHERS
10292,67.73,2099.63,1,5910,S32_3207,82825,85650
10306,50.33,2315.18,1,5904,S32_3207,82902,85712
10314,66.49,2327.15,1,5904,S32_3207,82903,85713
10325,100,5377.4,1,5905,S32_3207,82842,85665
10336,84.71,2626.01,1,5905,S32_3207,82887,85701
10350,100,4406.4,1,5906,S32_3207,82848,85671
10359,100,4301.22,1,5906,S32_3207,82826,85651
10371,99.55,2986.5,1,5907,S32_3207,82864,OTHERS
10383,36.07,1587.08,1,5900,S32_3207,82848,85671
10394,60.28,1808.4,1,5911,S32_3207,82848,85671
10413,49.71,1193.04,1,5901,S32_3207,82838,85661
10103,75.63,3403.35,1,5907,S32_3522,82842,85665
10113,68.52,1575.96,1,5911,S32_3522,82864,OTHERS
10126,62.7,1630.2,1,5901,S32_3522,82850,85673
10140,60.76,1701.28,1,5902,S32_3522,82830,85655
10150,58.18,2850.82,1,5910,S32_3522,82851,85674
10164,54.94,2692.06,6,5904,S32_3522,82888,85702
10175,74.98,2174.42,1,5905,S32_3522,82874,85691
10183,64.64,3167.36,1,5905,S32_3522,82854,85676
10194,54.94,2142.66,1,5905,S32_3522,82855,85677
10206,58.82,2117.52,1,5906,S32_3522,82856,85678
10217,62.05,2419.95,1,5900,S32_3522,82890,85703
10229,73.04,2191.2,1,5911,S32_3522,82864,OTHERS
10245,69.16,3043.04,1,5901,S32_3522,82859,85679
10258,61.41,1228.2,1,5909,S32_3522,82860,85680
10270,63.35,1330.35,1,5902,S32_3522,82845,85668
10281,77.57,2792.52,1,5903,S32_3522,82843,85666
10291,71.75,2296,1,5910,S32_3522,82862,85682
10304,73.04,2629.44,1,5904,S32_3522,82863,85683
10313,56.24,1912.16,1,5904,S32_3522,82856,85678
10324,100,8209.44,1,5905,S32_3522,82836,OTHERS
10333,73.69,2431.77,1,5905,S32_3522,82833,OTHERS
10348,100,3139.99,1,5905,S32_3522,82850,85673
10358,100,5669.64,1,5906,S32_3522,82848,85671
10370,100,3160.25,1,5907,S32_3522,82867,85686
10382,100,6799.68,1,5900,S32_3522,82864,OTHERS
10411,69.16,1867.32,1,5901,S32_3522,82868,85687
10424,61.41,2702.04,3,5901,S32_3522,82848,85671
10106,72.92,2406.36,1,5900,S32_4289,82911,85719
10120,72.23,2094.67,1,5908,S32_4289,82835,85659
10133,57.1,2797.9,1,5909,S32_4289,82848,85671
10144,81.86,1637.2,1,5903,S32_4289,82915,85723
10168,73.61,2281.91,1,5904,S32_4289,82830,85655
10210,59.16,2307.24,1,5907,S32_4289,82869,85688
10223,66.04,1320.8,1,5900,S32_4289,82835,85659
10235,77.73,2642.82,1,5908,S32_4289,82882,85697
10250,61.22,3061,1,5901,S32_4289,82886,OTHERS
10262,79.11,3164.4,4,5909,S32_4289,82848,85671
10275,63.97,1791.16,1,5902,S32_4289,82839,85662
10284,81.86,4093,1,5903,S32_4289,82910,85718
10297,79.8,2234.4,1,5910,S32_4289,82900,85711
10308,66.04,3037.84,1,5904,S32_4289,82872,85689
10316,59.16,1419.84,1,5905,S32_4289,82884,85699
10328,81.17,1948.08,1,5905,S32_4289,82911,85719
10340,59.16,2307.24,1,5905,S32_4289,82878,OTHERS
10353,44.51,1780.4,1,5906,S32_4289,82913,85721
10361,72.33,3544.17,1,5906,S32_4289,82845,85668
10375,82.26,3619.44,1,5900,S32_4289,82839,85662
10388,100,3918.95,1,5911,S32_4289,82846,85669
10398,67.41,1483.02,1,5911,S32_4289,82826,85651
10401,77.73,4819.26,5,5908,S32_4289,82837,85660
10416,61.22,1591.72,1,5901,S32_4289,82895,85708
10108,100,3669.78,1,5911,S32_4485,82891,85704
10121,86.74,2168.5,1,5901,S32_4485,82826,85651
10135,89.8,2694,1,5902,S32_4485,82864,OTHERS
10145,100,3251.34,1,5903,S32_4485,82828,85653
10159,100,2347.15,1,5904,S32_4485,82829,85654
10169,100,3920.88,1,5905,S32_4485,82867,85686
10180,100,2514.6,1,5905,S32_4485,82831,85656
10190,85.72,3600.24,1,5905,S32_4485,82848,85671
10211,100,4040.03,1,5907,S32_4485,82834,85658
10224,100,3336.9,1,5900,S32_4485,82831,85656
10237,100,3113.64,1,5908,S32_4485,82836,OTHERS
10252,100,2832,1,5901,S32_4485,82834,85658
10264,97.97,3330.98,1,5909,S32_4485,82883,85698
10276,100,4304.64,1,5903,S32_4485,82896,OTHERS
10285,100,2600.26,1,5903,S32_4485,82840,85663
10299,100,4382.16,1,5910,S32_4485,82841,85664
10309,84.7,4235,1,5904,S32_4485,82842,85665
10319,100,2626.8,1,5905,S32_4485,82904,OTHERS
10331,100,5026.56,1,5905,S32_4485,82870,OTHERS
10341,71.02,2201.62,1,5905,S32_4485,82844,85667
10355,100,4326.8,1,5906,S32_4485,82848,85671
10365,100,3425.18,1,5907,S32_4485,82875,OTHERS
10375,100,4701.88,1,5900,S32_4485,82839,85662
10390,48.98,2204.1,1,5911,S32_4485,82864,OTHERS
10403,100,5189.4,1,5908,S32_4485,82847,85670
10106,40.15,1565.85,1,5900,S50_1341,82911,85719
10120,50.62,2480.38,1,5908,S50_1341,82835,85659
10133,50.19,1355.13,1,5909,S50_1341,82848,85671
10143,36.66,1246.44,1,5903,S50_1341,82875,OTHERS
10156,41.02,820.4,1,5904,S50_1341,82848,85671
10168,51.93,2492.64,1,5904,S50_1341,82830,85655
10199,38.4,1113.6,1,5906,S50_1341,82857,OTHERS
10210,41.02,1763.86,1,5907,S50_1341,82869,85688
10223,46.26,1896.66,1,5900,S50_1341,82835,85659
10235,35.35,1449.35,1,5908,S50_1341,82882,85697
10250,51.93,1869.48,1,5901,S50_1341,82886,OTHERS
10262,37.97,1860.53,4,5909,S50_1341,82848,85671
10275,45.39,1724.82,1,5902,S50_1341,82839,85662
10284,51.93,1713.69,1,5903,S50_1341,82910,85718
10296,48.44,1259.44,1,5910,S50_1341,82914,85722
10308,43.64,2051.08,1,5904,S50_1341,82872,85689
10316,47.57,1617.38,1,5905,S50_1341,82884,85699
10328,51.93,1765.62,1,5905,S50_1341,82911,85719
10340,50.62,2024.8,1,5905,S50_1341,82878,OTHERS
10353,82.21,3288.4,1,5906,S50_1341,82913,85721
10361,82.59,2725.47,1,5906,S50_1341,82845,85668
10375,65.8,3224.2,1,5900,S50_1341,82839,85662
10388,100,3211.38,1,5911,S50_1341,82846,85669
10398,36.66,1796.34,1,5911,S50_1341,82826,85651
10401,35.35,1979.6,5,5908,S50_1341,82837,85660
10416,51.93,1921.41,1,5901,S50_1341,82895,85708
10104,100,3705.24,1,5907,S50_1392,82848,85671
10115,100,2843.91,1,5908,S50_1392,82852,OTHERS
10127,100,6176.42,1,5909,S50_1392,82899,OTHERS
10141,100,5500.44,1,5903,S50_1392,82898,85710
10151,100,3220.1,1,5910,S50_1392,82885,85700
10165,94.92,4556.16,1,5904,S50_1392,82851,85674
10176,100,3114.89,1,5905,S50_1392,82895,85708
10184,100,4948.2,1,5905,S50_1392,82906,85715
10195,100,5161.17,1,5905,S50_1392,82872,85689
10207,94.92,2657.76,1,5906,S50_1392,82889,OTHERS
10220,100,3983.05,1,5900,S50_1392,82900,85711
10230,100,3974.94,1,5911,S50_1392,82897,85709
10246,100,2928.42,1,5901,S50_1392,82848,85671
10259,100,3054.57,1,5909,S50_1392,82890,85703
10271,98.39,3345.26,1,5902,S50_1392,82864,OTHERS
10282,100,4310.72,1,5903,S50_1392,82864,OTHERS
10292,100,4983.14,1,5910,S50_1392,82825,85650
10305,100,4618.32,1,5904,S50_1392,82840,85663
10314,100,3403.12,1,5904,S50_1392,82903,85713
10325,100,5190.42,1,5905,S50_1392,82842,85665
10336,100,3141.57,1,5905,S50_1392,82887,85701
10350,71.4,2213.4,1,5906,S50_1392,82848,85671
10359,100,4896.7,1,5906,S50_1392,82826,85651
10371,56.55,2714.4,1,5907,S50_1392,82864,OTHERS
10383,100,3087.05,1,5900,S50_1392,82848,85671
10395,100,5692.96,1,5911,S50_1392,82827,85652
10412,100,3460.86,1,5901,S50_1392,82848,85671
10425,100,1895.94,3,5901,S50_1392,82839,85662
10104,53.31,1705.92,1,5907,S50_1514,82848,85671
10117,49.21,1033.41,1,5908,S50_1514,82851,85674
10127,69.12,3179.52,1,5909,S50_1514,82899,OTHERS
10142,49.79,2091.18,1,5903,S50_1514,82864,OTHERS
10153,57.41,1779.71,1,5910,S50_1514,82848,85671
10165,66.78,2537.64,1,5904,S50_1514,82851,85674
10176,64.44,2448.72,1,5905,S50_1514,82895,85708
10185,48.62,972.4,1,5905,S50_1514,82875,OTHERS
10196,62.09,2856.14,1,5905,S50_1514,82859,85679
10208,65.61,1968.3,1,5907,S50_1514,82855,85677
10220,68.54,2056.2,1,5900,S50_1514,82900,85711
10230,52.14,2242.02,1,5911,S50_1514,82897,85709
10247,63.85,3128.65,1,5901,S50_1514,82898,85710
10272,56.82,2443.26,1,5902,S50_1514,82843,85666
10282,66.78,2470.86,1,5903,S50_1514,82864,OTHERS
10292,55.07,1927.45,1,5910,S50_1514,82825,85650
10306,60.34,2051.56,1,5904,S50_1514,82902,85712
10314,61.51,2337.38,1,5904,S50_1514,82903,85713
10325,100,5932.96,1,5905,S50_1514,82842,85665
10337,100,2296.77,1,5905,S50_1514,82852,OTHERS
10350,100,6490.88,1,5906,S50_1514,82848,85671
10359,64.93,1623.25,1,5906,S50_1514,82826,85651
10372,58.58,1405.92,1,5907,S50_1514,82860,85680
10383,60.06,2282.28,1,5900,S50_1514,82848,85671
10395,100,8977.05,1,5911,S50_1514,82827,85652
10413,63.85,3256.35,1,5901,S50_1514,82838,85661
10108,82.99,2821.66,1,5911,S50_4713,82891,85704
10121,74.85,3293.4,1,5901,S50_4713,82826,85651
10135,96,4224,1,5902,S50_4713,82864,OTHERS
10145,81.36,3091.68,1,5903,S50_4713,82828,85653
10159,71.6,2219.6,1,5904,S50_4713,82829,85654
10169,80.55,3866.4,1,5905,S50_4713,82867,85686
10180,93.56,1964.76,1,5905,S50_4713,82831,85656
10190,66.72,2668.8,1,5905,S50_4713,82848,85671
10211,80.55,3222,1,5907,S50_4713,82834,85658
10224,77.29,3864.5,1,5900,S50_4713,82831,85656
10237,68.34,1366.8,1,5908,S50_4713,82836,OTHERS
10252,72.41,3475.68,1,5901,S50_4713,82834,85658
